Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11:37:03 PM 501420200 499621240  26093872      4.95        24  10199428 146838108     27.40   2746448  15727748         0
11:37:05 PM 501404760 499605800  26109312      4.95        24  10214364 146898556     27.41   2746424  15743688         0
11:37:07 PM 501398596 499599668  26115476      4.95        24  10199304 146960552     27.42   2746408  15749384         0
11:37:09 PM 501399036 499600096  26115036      4.95        24  10199184 146960552     27.42   2746408  15750660         0
11:37:11 PM 501377560 499578624  26136512      4.95        24  10199244 147010316     27.43   2746400  15770864         0
11:37:13 PM 501355724 499556808  26158348      4.96        24  10199304 147002044     27.43   2746432  15792488         0
11:37:15 PM 501336428 499537616  26177644      4.96        24  10199184 147066436     27.44   2746384  15811812         0
11:37:17 PM 501334848 499536088  26179224      4.96        24  10199244 147130828     27.45   2746408  15813304         0
11:37:19 PM 501333824 499535092  26180248      4.96        24  10199244 147183092     27.46   2746392  15813876         0
11:37:21 PM 501313624 499514904  26200448      4.97        24  10218396 147103260     27.45   2746408  15833844         0
11:37:23 PM 501330460 499531780  26183612      4.96        24  10199304 147053596     27.44   2746420  15816996         0
11:37:25 PM 501330712 499532000  26183360      4.96        24  10199244 147053596     27.44   2746388  15817656         0
11:37:27 PM 501329156 499530452  26184916      4.96        24  10199244 147053596     27.44   2746420  15819116         0
11:37:29 PM 501327668 499528976  26186404      4.96        24  10199308 147182380     27.46   2746428  15820652         0
11:37:31 PM 501325160 499526500  26188912      4.96        24  10199312 147182380     27.46   2746432  15822392         0
11:37:33 PM 501325128 499526528  26188944      4.96        24  10199248 147311164     27.49   2746400  15823068         0
11:37:35 PM 501323616 499524976  26190456      4.96        24  10199248 147159796     27.46   2746408  15823408         0
11:37:37 PM 501321384 499522752  26192688      4.97        24  10199368 147159796     27.46   2746440  15826120         0
11:37:39 PM 501320552 499521948  26193520      4.97        24  10199248 147210576     27.47   2746416  15828120         0
11:37:41 PM 501319684 499521112  26194388      4.97        24  10199248 147134344     27.46   2746408  15828676         0
11:37:43 PM 501318124 499519576  26195948      4.97        24  10199248 147051564     27.44   2746400  15829660         0
11:37:45 PM 501392684 499594020  26121388      4.95        24  10199188 147045776     27.44   2746076  15754352         0
11:37:47 PM 501392668 499594048  26121404      4.95        24  10199248 147045776     27.44   2746392  15755256         0
11:37:49 PM 501391724 499593124  26122348      4.95        24  10199368 147045776     27.44   2746432  15755928         0
11:37:51 PM 501389868 499591304  26124204      4.95        24  10199248 147042164     27.44   2746400  15757640         0
11:37:53 PM 501442712 499644184  26071360      4.94        24  10199380 147103056     27.45   2746448  15704728         0
11:37:55 PM 501439456 499640948  26074616      4.94        24  10199260 147103056     27.45   2746412  15706616         0
11:37:57 PM 501439060 499640556  26075012      4.94        24  10199380 147102548     27.45   2746448  15707440         0
11:37:59 PM 501438736 499640252  26075336      4.94        24  10199260 146947824     27.42   2746432  15708680         0
11:38:01 PM 501437800 499639260  26076272      4.94        24  10199200 146947824     27.42   2746400  15709632         0
11:38:03 PM 501435324 499636796  26078748      4.94        24  10199320 146938940     27.42   2746440  15711100         0
11:38:05 PM 501416920 499618408  26097152      4.95        24  10199200 146938940     27.42   2746424  15730516         0
11:38:07 PM 501415908 499617368  26098164      4.95        24  10199320 146926464     27.42   2746448  15732284         0
11:38:09 PM 501413004 499614484  26101068      4.95        24  10199200 147055248     27.44   2746388  15734216         0
11:38:11 PM 501411376 499612876  26102696      4.95        24  10199260 147052204     27.44   2746440  15735988         0
11:38:13 PM 501454860 499656376  26059212      4.94        24  10199260 147044692     27.44   2746416  15693044         0
11:38:15 PM 501452624 499654176  26061448      4.94        24  10199260 146979836     27.43   2746432  15695260         0
11:38:17 PM 501452028 499653600  26062044      4.94        24  10199260 146979836     27.43   2746408  15695456         0
11:38:19 PM 501450040 499651628  26064032      4.94        24  10199260 146979836     27.43   2746412  15697448         0
11:38:21 PM 501447884 499649512  26066188      4.94        24  10199260 146979836     27.43   2746444  15699144         0
11:38:23 PM 501440312 499641964  26073760      4.94        24  10205308 146924952     27.42   2746404  15705284         0
11:38:25 PM 501442708 499644384  26071364      4.94        24  10199200 146790232     27.39   2746408  15703728         0
11:38:27 PM 501438216 499639844  26075856      4.94        24  10199320 146842168     27.40   2746432  15708756         0
11:38:29 PM 501416824 499618460  26097248      4.95        24  10199320 146771428     27.39   2746432  15729800         0
11:38:31 PM 501400888 499602532  26113184      4.95        24  10199260 146841400     27.40   2746416  15746736         0
11:38:33 PM 501397832 499599484  26116240      4.95        24  10199260 146764804     27.39   2746432  15748684         0
11:38:35 PM 501377480 499579156  26136592      4.95        24  10218348 146816136     27.40   2746396  15768724         0
11:38:37 PM 501376720 499578420  26137352      4.95        24  10199260 146952568     27.42   2746424  15769900         0
11:38:39 PM 501376312 499578052  26137760      4.95        24  10199260 146883972     27.41   2746432  15770512         0
11:38:41 PM 501374536 499576260  26139536      4.96        24  10199200 146732092     27.38   2746408  15771864         0
11:38:43 PM 501374488 499576156  26139584      4.96        24  10199320 146732092     27.38   2746448  15772560         0
11:38:45 PM 501372464 499574176  26141608      4.96        24  10199380 146784024     27.39   2746456  15774112         0
11:38:47 PM 501362148 499563832  26151924      4.96        24  10209276 146772164     27.39   2746416  15785112         0
11:38:49 PM 501369920 499571656  26144152      4.96        24  10199320 146772164     27.39   2746440  15775896         0
11:38:51 PM 501369124 499570912  26144948      4.96        24  10199260 146900948     27.41   2746416  15778236         0
11:38:53 PM 501350924 499552752  26163148      4.96        24  10199260 146973296     27.43   2746412  15794484         0
11:38:55 PM 501349384 499551232  26164688      4.96        24  10199264 146904048     27.41   2746408  15795724         0
11:38:57 PM 501348556 499550420  26165516      4.96        24  10199324 146965748     27.42   2746440  15796228         0
11:38:59 PM 501346812 499548624  26167260      4.96        24  10199320 146900968     27.41   2746432  15797988         0
11:39:01 PM 501347896 499549712  26166176      4.96        24  10199260 146753728     27.38   2746416  15798572         0
11:39:03 PM 501347180 499549036  26166892      4.96        24  10199260 146803872     27.39   2746408  15798652         0
11:39:05 PM 501344656 499546440  26169416      4.96        24  10199260 146855196     27.40   2746440  15801268         0
11:39:07 PM 501344260 499545996  26169812      4.96        24  10199260 146855196     27.40   2746416  15801668         0
11:39:09 PM 501342712 499544420  26171360      4.96        24  10199320 146983984     27.43   2746424  15803232         0
11:39:11 PM 501342040 499543760  26172032      4.96        24  10199260 146905344     27.41   2746416  15803408         0
11:39:13 PM 501340336 499542096  26173736      4.96        24  10199320 146969736     27.42   2746420  15804560         0
11:39:15 PM 501339880 499541644  26174192      4.96        24  10199200 147023420     27.43   2746416  15805884         0
11:39:17 PM 501319992 499521780  26194080      4.97        24  10199320 147087812     27.45   2746424  15825600         0
11:39:19 PM 501317748 499519516  26196324      4.97        24  10199260 147087812     27.45   2746412  15828052         0
11:39:21 PM 501296716 499498504  26217356      4.97        24  10199320 146940664     27.42   2746440  15848672         0
11:39:23 PM 501266160 499467960  26247912      4.98        24  10230064 146911268     27.41   2746440  15880036         0
11:39:25 PM 501294968 499496748  26219104      4.97        24  10199380 146899008     27.41   2746472  15851312         0
11:39:27 PM 501293156 499494912  26220916      4.97        24  10199332 146822108     27.40   2746452  15852688         0
11:39:29 PM 501293944 499495716  26220128      4.97        24  10199260 146727532     27.38   2746432  15852692         0
11:39:31 PM 501290744 499492520  26223328      4.97        24  10199260 146791924     27.39   2746448  15854484         0
11:39:33 PM 501290792 499492592  26223280      4.97        24  10199260 146791924     27.39   2746424  15855540         0
11:39:35 PM 501288884 499490744  26225188      4.97        24  10199260 146856316     27.40   2746416  15856844         0
11:39:37 PM 501287380 499489264  26226692      4.97        24  10199260 146856316     27.40   2746456  15858396         0
11:39:39 PM 501285728 499487656  26228344      4.97        24  10199260 146856316     27.40   2746432  15859164         0
11:39:41 PM 501285996 499487988  26228076      4.97        24  10199260 146920708     27.42   2746416  15859880         0
11:39:43 PM 501284552 499486580  26229520      4.97        24  10199260 146846100     27.40   2746440  15860596         0
11:39:45 PM 501283332 499485400  26230740      4.97        24  10199260 146910492     27.41   2746416  15861300         0
11:39:47 PM 501281384 499483460  26232688      4.97        24  10199380 146900416     27.41   2746472  15863280         0
11:39:49 PM 501261884 499463980  26252188      4.98        24  10218412 146824164     27.40   2764056  15865836         0
11:39:51 PM 501276636 499478752  26237436      4.97        24  10199260 146952948     27.42   2746416  15868076         0
11:39:53 PM 501275304 499477332  26238768      4.97        24  10199200 146956552     27.42   2746408  15868588         0
