Linux 4.18.0-477.15.1.el8_8.x86_64 (b526) 	08/10/2023 	_x86_64_	(56 CPU)

01:11:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:20:43 PM     all      7.17      0.00      1.13      0.00      0.00     91.70
01:20:45 PM     all      7.15      0.00      1.16      0.00      0.00     91.69
01:20:47 PM     all      7.13      0.00      1.12      0.00      0.00     91.76
01:20:49 PM     all      7.18      0.00      1.08      0.00      0.00     91.73
01:20:51 PM     all      7.16      0.00      1.13      0.00      0.00     91.71
01:20:53 PM     all      7.11      0.00      1.18      0.00      0.00     91.71
01:20:55 PM     all      7.16      0.00      1.19      0.00      0.00     91.65
01:20:57 PM     all      7.09      0.00      1.11      0.00      0.00     91.80
01:20:59 PM     all      7.25      0.00      1.14      0.00      0.00     91.60
01:21:01 PM     all      7.08      0.00      1.12      0.00      0.00     91.80
01:21:03 PM     all      7.14      0.00      1.13      0.00      0.00     91.72
01:21:05 PM     all      7.23      0.00      1.14      0.00      0.00     91.63
01:21:07 PM     all      7.09      0.00      1.10      0.00      0.00     91.81
01:21:09 PM     all      7.13      0.00      1.13      0.00      0.00     91.73
01:21:11 PM     all      7.12      0.00      1.12      0.00      0.00     91.76
01:21:13 PM     all      7.16      0.00      1.08      0.00      0.00     91.76
01:21:15 PM     all      7.11      0.00      1.14      0.00      0.00     91.74
01:21:17 PM     all      7.14      0.00      1.08      0.00      0.00     91.78
01:21:19 PM     all      7.14      0.00      1.17      0.00      0.00     91.69
01:21:21 PM     all      7.08      0.00      1.10      0.00      0.00     91.82
01:21:23 PM     all      7.14      0.00      1.13      0.00      0.00     91.74
01:21:25 PM     all      7.17      0.00      1.13      0.00      0.00     91.70
01:21:27 PM     all      7.10      0.00      1.10      0.00      0.00     91.80
01:21:29 PM     all      7.11      0.00      1.18      0.00      0.00     91.71
01:21:31 PM     all      7.14      0.00      1.10      0.00      0.00     91.76
01:21:33 PM     all      7.12      0.00      1.07      0.00      0.00     91.81
01:21:35 PM     all      7.21      0.00      1.20      0.00      0.00     91.59
01:21:37 PM     all      7.15      0.00      1.09      0.00      0.00     91.76
01:21:39 PM     all      7.15      0.00      1.13      0.00      0.00     91.73
01:21:41 PM     all      7.10      0.00      1.08      0.00      0.00     91.82
01:21:43 PM     all      7.15      0.00      1.15      0.00      0.00     91.69
01:21:45 PM     all      7.16      0.00      1.18      0.00      0.00     91.66
01:21:47 PM     all      7.12      0.00      1.05      0.00      0.00     91.82
01:21:49 PM     all      7.11      0.00      1.10      0.00      0.00     91.79
01:21:51 PM     all      7.12      0.00      1.21      0.00      0.00     91.67
01:21:53 PM     all      7.30      0.00      1.09      0.00      0.00     91.61
01:21:55 PM     all      7.12      0.00      1.23      0.00      0.00     91.64
01:21:57 PM     all      7.16      0.00      1.08      0.00      0.00     91.76
01:21:59 PM     all      7.17      0.00      1.13      0.00      0.00     91.70
01:22:01 PM     all      7.09      0.00      1.13      0.00      0.00     91.79
01:22:03 PM     all      7.13      0.00      1.16      0.00      0.00     91.71
01:22:05 PM     all      7.19      0.00      1.16      0.00      0.00     91.64
01:22:07 PM     all      7.16      0.00      1.10      0.00      0.00     91.74
01:22:09 PM     all      7.16      0.00      1.12      0.00      0.00     91.73
01:22:11 PM     all      7.16      0.00      1.16      0.00      0.00     91.68
01:22:13 PM     all      7.10      0.00      1.13      0.00      0.00     91.77
01:22:15 PM     all      7.19      0.00      1.10      0.00      0.00     91.71
01:22:17 PM     all      7.12      0.00      1.14      0.00      0.00     91.74
01:22:19 PM     all      7.21      0.00      1.06      0.00      0.00     91.73
01:22:21 PM     all      7.11      0.00      1.09      0.00      0.00     91.80
01:22:23 PM     all      7.16      0.00      1.12      0.00      0.00     91.72
01:22:25 PM     all      7.18      0.00      1.04      0.00      0.00     91.79
01:22:27 PM     all      7.16      0.00      1.12      0.00      0.00     91.72
01:22:29 PM     all      7.13      0.00      1.15      0.00      0.00     91.72
01:22:31 PM     all      7.13      0.00      1.06      0.00      0.00     91.80
01:22:33 PM     all      7.14      0.00      1.12      0.00      0.00     91.74
01:22:35 PM     all      7.24      0.00      1.16      0.00      0.00     91.60
01:22:37 PM     all      7.14      0.00      1.11      0.00      0.00     91.75
01:22:39 PM     all      7.16      0.00      1.13      0.00      0.00     91.70
01:22:41 PM     all      7.14      0.00      1.13      0.00      0.00     91.72
01:22:43 PM     all      7.14      0.00      1.15      0.00      0.00     91.71
01:22:45 PM     all      7.13      0.00      1.12      0.00      0.00     91.76
01:22:47 PM     all      7.11      0.00      1.11      0.00      0.00     91.79
01:22:49 PM     all      7.16      0.00      1.08      0.00      0.00     91.76
01:22:51 PM     all      7.16      0.00      1.12      0.00      0.00     91.72
01:22:53 PM     all      7.12      0.00      1.11      0.00      0.00     91.77
01:22:55 PM     all      7.14      0.00      1.14      0.00      0.00     91.72
01:22:57 PM     all      7.18      0.00      1.15      0.00      0.00     91.66
01:22:59 PM     all      7.14      0.00      1.07      0.00      0.00     91.78
01:23:01 PM     all      7.19      0.00      1.09      0.00      0.00     91.72
01:23:03 PM     all      7.10      0.00      1.17      0.00      0.00     91.73
01:23:05 PM     all      7.14      0.00      1.21      0.00      0.00     91.65
01:23:07 PM     all      7.16      0.00      1.09      0.00      0.00     91.75
01:23:09 PM     all      7.11      0.00      1.08      0.00      0.00     91.81
01:23:11 PM     all      7.19      0.00      1.13      0.00      0.00     91.68
01:23:13 PM     all      7.05      0.00      1.14      0.00      0.00     91.81
01:23:15 PM     all      7.17      0.00      1.19      0.00      0.00     91.65
01:23:17 PM     all      7.13      0.00      1.06      0.00      0.00     91.80
01:23:19 PM     all      7.13      0.00      1.09      0.00      0.00     91.78
01:23:21 PM     all      7.18      0.00      1.10      0.00      0.00     91.72
01:23:23 PM     all      7.10      0.00      1.18      0.00      0.00     91.72
01:23:25 PM     all      7.21      0.00      1.10      0.00      0.00     91.69
01:23:27 PM     all      7.10      0.00      1.13      0.00      0.00     91.77
01:23:29 PM     all      7.14      0.00      1.09      0.00      0.00     91.77
01:23:31 PM     all      7.18      0.00      1.07      0.00      0.00     91.75
01:23:33 PM     all      7.15      0.00      1.10      0.00      0.00     91.75
01:23:35 PM     all      7.24      0.00      1.25      0.00      0.00     91.51
01:23:37 PM     all      7.11      0.00      1.16      0.00      0.00     91.73
01:23:39 PM     all      7.15      0.00      1.05      0.00      0.00     91.81
01:23:41 PM     all      7.13      0.00      1.21      0.00      0.00     91.67
01:23:43 PM     all      7.14      0.00      1.13      0.00      0.00     91.73
01:23:45 PM     all      7.06      0.00      1.14      0.00      0.00     91.79
01:23:47 PM     all      7.18      0.00      1.12      0.00      0.00     91.70
01:23:49 PM     all      7.12      0.00      1.12      0.00      0.00     91.76
01:23:51 PM     all      7.15      0.00      1.05      0.00      0.00     91.80
01:23:53 PM     all      7.06      0.00      1.20      0.00      0.00     91.74
01:23:55 PM     all      7.16      0.00      1.08      0.00      0.00     91.76
01:23:57 PM     all      7.11      0.00      1.12      0.00      0.00     91.77
01:23:59 PM     all      7.11      0.00      1.07      0.00      0.00     91.82
01:24:01 PM     all      7.13      0.00      1.19      0.00      0.00     91.68
01:24:03 PM     all      7.14      0.00      1.10      0.00      0.00     91.76
01:24:05 PM     all      7.14      0.00      1.18      0.00      0.00     91.68
01:24:07 PM     all      7.11      0.00      1.12      0.00      0.00     91.78
01:24:09 PM     all      7.15      0.00      1.14      0.00      0.00     91.70
01:24:11 PM     all      7.10      0.00      1.12      0.00      0.00     91.79
01:24:13 PM     all      7.14      0.00      1.14      0.00      0.00     91.72
