Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

08:14:33 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
09:51:51 AM 1013030216 1009936972  43249960      4.09        24  17917068 221524864     20.81   2836528  31470724         0
09:51:53 AM 1012897080 1009803868  43383096      4.11        24  17936220 221635072     20.82   2836516  31604208         0
09:51:55 AM 1013026216 1009932948  43253960      4.09        24  17917068 221518788     20.81   2836536  31471420         0
09:51:57 AM 1012804068 1009710896  43476108      4.12        24  18024136 221759328     20.83   2837080  31694312         0
09:51:59 AM 1012911056 1009817908  43369120      4.11        24  18032308 221724324     20.83   2861264  31562856         0
09:52:01 AM 1012946828 1009853664  43333348      4.10        24  17917068 221783800     20.83   2836520  31550548         0
09:52:03 AM 1012910124 1009816920  43370052      4.11        24  17917068 221731632     20.83   2836536  31587328         0
09:52:05 AM 1013024944 1009931724  43255232      4.10        24  17917068 221690068     20.82   2836532  31472928         0
09:52:07 AM 1012908436 1009815216  43371740      4.11        24  18031804 221827360     20.84   2836552  31588916         0
09:52:09 AM 1013024804 1009931704  43255372      4.10        24  17917356 221694080     20.82   2836536  31472996         0
09:52:11 AM 1012975672 1009882492  43304504      4.10        24  17917068 221808208     20.83   2836520  31521168         0
09:52:13 AM 1013009388 1009916208  43270788      4.10        24  17917068 221630000     20.82   2836520  31478276         0
09:52:15 AM 1012959904 1009866724  43320272      4.10        24  17965452 221740476     20.83   2885424  31478072         0
09:52:17 AM 1012910120 1009816868  43370056      4.11        24  17917068 221845040     20.84   2836524  31577152         0
09:52:19 AM 1013008948 1009915752  43271228      4.10        24  17917392 221629836     20.82   2836568  31478784         0
09:52:21 AM 1012810856 1009717640  43469320      4.12        24  17998716 221749224     20.83   2836520  31675512         0
09:52:23 AM 1013008116 1009914848  43272060      4.10        24  17917064 221603572     20.81   2836524  31479540         0
09:52:25 AM 1012746688 1009653424  43533488      4.12        24  18061212 221928500     20.84   2928752  31646600         0
09:52:27 AM 1012963452 1009870188  43316724      4.10        24  17917068 221773760     20.83   2836544  31522488         0
09:52:29 AM 1013004176 1009910856  43276000      4.10        24  17917068 221550400     20.81   2836528  31482324         0
09:52:31 AM 1012961328 1009868012  43318848      4.10        24  17917148 221677868     20.82   2836532  31522008         0
09:52:33 AM 1013000064 1009906676  43280112      4.10        24  17917072 221594760     20.81   2836516  31482956         0
09:52:35 AM 1012628128 1009534800  43652048      4.13        24  18056008 221986052     20.85   2836824  31853120         0
09:52:37 AM 1013000772 1009907412  43279404      4.10        24  17917072 221648768     20.82   2836544  31483952         0
09:52:39 AM 1012997772 1009904348  43282404      4.10        24  17917072 221544372     20.81   2836544  31485564         0
09:52:41 AM 1012997620 1009904188  43282556      4.10        24  17917072 221539684     20.81   2836544  31485724         0
09:52:43 AM 1012997472 1009904040  43282704      4.10        24  17917072 221538536     20.81   2836544  31486352         0
09:52:45 AM 1012634640 1009541256  43645536      4.13        24  18048436 221911056     20.84   2836536  31849088         0
09:52:47 AM 1012995688 1009902232  43284488      4.10        24  17916784 221578828     20.81   2836532  31488800         0
09:52:49 AM 1012994668 1009901228  43285508      4.10        24  17917072 221577600     20.81   2836520  31489344         0
09:52:51 AM 1012993636 1009900196  43286540      4.10        24  17917072 221538308     20.81   2836544  31489732         0
09:52:53 AM 1012823008 1009729584  43457168      4.11        24  17973016 221724924     20.83   2836536  31659980         0
09:52:55 AM 1012876240 1009782992  43403936      4.11        24  18031804 221912112     20.84   2851152  31592652         0
09:52:57 AM 1012992100 1009898756  43288076      4.10        24  17917072 221648468     20.82   2836528  31492164         0
09:52:59 AM 1012991584 1009898368  43288592      4.10        24  17916988 221594420     20.81   2836536  31491808         0
09:53:01 AM 1012990732 1009897332  43289444      4.10        24  17917076 221620700     20.82   2836552  31491624         0
09:53:03 AM 1012873560 1009780224  43406616      4.11        24  18031812 221883848     20.84   2836568  31608064         0
09:53:05 AM 1012987280 1009893896  43292896      4.10        24  17917400 221837880     20.84   2836820  31495324         0
09:53:07 AM 1012987112 1009893664  43293064      4.10        24  17917076 221837880     20.84   2836532  31495528         0
09:53:09 AM 1012987576 1009894120  43292600      4.10        24  17917076 221830656     20.84   2836528  31495748         0
09:53:11 AM 1012988376 1009894920  43291800      4.10        24  17917076 221747008     20.83   2836536  31494276         0
09:53:13 AM 1012922292 1009828812  43357884      4.10        24  17981624 221987152     20.85   2901568  31496240         0
09:53:15 AM 1012987544 1009894056  43292632      4.10        24  17916416 221819672     20.83   2836528  31496632         0
09:53:17 AM 1012987152 1009893664  43293024      4.10        24  17917076 221819672     20.83   2836548  31496904         0
09:53:19 AM 1012977160 1009883600  43303016      4.10        24  17917076 221728584     20.83   2836572  31502032         0
09:53:21 AM 1012875272 1009781800  43404904      4.11        24  17917076 221844344     20.84   2836548  31603948         0
09:53:23 AM 1012978088 1009884608  43302088      4.10        24  17917404 221617140     20.82   2836552  31502752         0
09:53:25 AM 1012977000 1009883416  43303176      4.10        24  17917048 221659396     20.82   2836564  31503264         0
09:53:27 AM 1012976424 1009882872  43303752      4.10        24  17917364 221670052     20.82   2836544  31503140         0
09:53:29 AM 1012974768 1009881208  43305408      4.10        24  17917076 221668228     20.82   2836552  31502992         0
09:53:31 AM 1012927256 1009833696  43352920      4.10        24  17962436 221806816     20.83   2881900  31503500         0
09:53:33 AM 1012974920 1009881416  43305256      4.10        24  17917076 221656092     20.82   2836544  31502728         0
09:53:35 AM 1012969480 1009876152  43310696      4.10        24  17917400 221821200     20.83   2837060  31506404         0
09:53:37 AM 1012971016 1009877628  43309160      4.10        24  17917072 221763108     20.83   2836552  31505860         0
09:53:39 AM 1012968156 1009874836  43312020      4.10        24  17917076 221650856     20.82   2836540  31508156         0
09:53:41 AM 1012957720 1009864352  43322456      4.10        24  17926696 221751720     20.83   2846636  31509980         0
09:53:43 AM 1012967024 1009873720  43313152      4.10        24  17917580 221680292     20.82   2837036  31510104         0
09:53:45 AM 1012965428 1009872148  43314748      4.10        24  17917076 221673076     20.82   2837044  31509936         0
09:53:47 AM 1012966004 1009872764  43314172      4.10        24  17917076 221673076     20.82   2836548  31510024         0
09:53:49 AM 1012848788 1009755732  43431388      4.11        24  18032636 221730748     20.83   2836564  31627648         0
09:53:51 AM 1012964068 1009870804  43316108      4.10        24  17917076 221566796     20.81   2836568  31513416         0
09:53:53 AM 1012961904 1009868712  43318272      4.10        24  17917732 221589000     20.81   2836572  31513820         0
09:53:55 AM 1012760436 1009667060  43519740      4.12        24  18001796 221706976     20.82   2836532  31715564         0
09:53:57 AM 1012960344 1009866952  43319832      4.10        24  17917076 221561168     20.81   2836564  31516208         0
09:53:59 AM 1012869108 1009775668  43411068      4.11        24  17917076 221636520     20.82   2836556  31608676         0
09:54:01 AM 1012959044 1009865652  43321132      4.10        24  17917076 221676012     20.82   2836548  31517316         0
09:54:03 AM 1012957860 1009864476  43322316      4.10        24  17917076 221601392     20.81   2836540  31517504         0
09:54:05 AM 1012803144 1009709752  43477032      4.12        24  17956388 221618396     20.82   2836564  31673324         0
09:54:07 AM 1012957996 1009864532  43322180      4.10        24  17917076 221503232     20.80   2836532  31519832         0
09:54:09 AM 1012956880 1009863448  43323296      4.10        24  17916900 221467604     20.80   2836596  31520516         0
09:54:11 AM 1012957240 1009863832  43322936      4.10        24  17917400 221468756     20.80   2836564  31520592         0
09:54:13 AM 1012801944 1009708496  43478232      4.12        24  17955708 221622504     20.82   2836580  31675012         0
09:54:15 AM 1012954376 1009860888  43325800      4.10        24  17917076 221502436     20.80   2836556  31523380         0
09:54:17 AM 1012952752 1009859360  43327424      4.10        24  17917080 221641784     20.82   2836548  31523840         0
09:54:19 AM 1012950568 1009857192  43329608      4.10        24  17917080 221567580     20.81   2836540  31526272         0
09:54:21 AM 1012951088 1009857704  43329088      4.10        24  17917080 221596480     20.81   2836544  31526696         0
09:54:23 AM 1012835260 1009741876  43444916      4.11        24  18031992 221789072     20.83   2836552  31641612         0
09:54:25 AM 1012949712 1009856216  43330464      4.10        24  17917080 221693756     20.82   2836536  31527020         0
09:54:27 AM 1012949204 1009855732  43330972      4.10        24  17916900 221696952     20.82   2836560  31527044         0
09:54:29 AM 1012860248 1009766784  43419928      4.11        24  17917080 221798572     20.83   2836548  31616776         0
09:54:31 AM 1012947788 1009854316  43332388      4.10        24  17917016 221838444     20.84   2836544  31527636         0
09:54:33 AM 1012772968 1009679488  43507208      4.12        24  17978068 221916884     20.84   2836560  31703664         0
09:54:35 AM 1012928936 1009835464  43351240      4.10        24  17935732 221894716     20.84   2855712  31527612         0
09:54:37 AM 1012747204 1009653728  43532972      4.12        24  18002260 222002868     20.85   2836544  31729064         0
09:54:39 AM 1012947080 1009853684  43333096      4.10        24  17917408 221811636     20.83   2836564  31528916         0
09:54:41 AM 1012842116 1009748704  43438060      4.11        24  18022420 221898460     20.84   2941884  31528428         0
09:54:43 AM 1012861444 1009768120  43418732      4.11        24  17917084 221883960     20.84   2836552  31613896         0
09:54:45 AM 1012946864 1009853548  43333312      4.10        24  17917084 221745788     20.83   2836536  31528932         0
09:54:47 AM 1012946180 1009852864  43333996      4.10        24  17917084 221745788     20.83   2836560  31529088         0
09:54:49 AM 1012902836 1009809624  43377340      4.11        24  17917084 221874808     20.84   2836540  31573280         0
09:54:51 AM 1012945148 1009852000  43335028      4.10        24  17917084 221715904     20.82   2836548  31529572         0
