Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/10/2023 	_x86_64_	(32 CPU)

11:55:57 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:33:25 PM 490591596 491674580  36922476      7.00        24  14255208  71814132     13.40   3551252  25251988         0
12:33:27 PM 490625832 491708784  36888240      6.99        24  14217736  71616784     13.36   3551244  25217564         0
12:33:29 PM 490622276 491705300  36891796      6.99        24  14217908  71652680     13.37   3551232  25219988         0
12:33:31 PM 490585060 491667980  36929012      7.00        24  14252508  71750676     13.39   3551240  25257752         0
12:33:33 PM 490617952 491700996  36896120      6.99        24  14217560  71620960     13.36   3551236  25224776         0
12:33:35 PM 490577176 491660164  36936896      7.00        24  14255204  71762984     13.39   3551268  25265664         0
12:33:37 PM 490613388 491696376  36900684      7.00        24  14217564  71652020     13.37   3551228  25229876         0
12:33:39 PM 490609856 491692820  36904216      7.00        24  14217908  71702004     13.38   3551244  25233664         0
12:33:41 PM 490569488 491652532  36944584      7.00        24  14254864  71576984     13.36   3551312  25273652         0
12:33:43 PM 490604716 491687760  36909356      7.00        24  14217556  71588072     13.36   3551244  25238364         0
12:33:45 PM 490564964 491648008  36949108      7.00        24  14255160  71645396     13.37   3551216  25278148         0
12:33:47 PM 490602352 491685300  36911720      7.00        24  14217692  71595008     13.36   3551188  25241600         0
12:33:49 PM 490599216 491682132  36914856      7.00        24  14217352  71682712     13.38   3551200  25244048         0
12:33:51 PM 490559460 491642480  36954612      7.01        24  14254984  71566932     13.35   3551184  25283776         0
12:33:53 PM 490592240 491675216  36921832      7.00        24  14217520  71639764     13.37   3551224  25250356         0
12:33:55 PM 490553684 491636636  36960388      7.01        24  14255156  71560756     13.35   3551184  25289616         0
12:33:57 PM 490587756 491670720  36926316      7.00        24  14217860  71553636     13.35   3551204  25255324         0
12:33:59 PM 490585756 491668656  36928316      7.00        24  14217624  71528436     13.35   3551136  25256952         0
12:34:01 PM 490547976 491629208  36966096      7.01        24  14253644  71381856     13.32   3549536  25296196         0
12:34:03 PM 490581492 491662780  36932580      7.00        24  14216000  71639848     13.37   3549528  25262584         0
12:34:05 PM 490542400 491623688  36971672      7.01        24  14253308  71720984     13.38   3566168  25285288         0
12:34:07 PM 490577148 491657768  36936924      7.00        24  14215476  71662864     13.37   3548828  25268136         0
12:34:09 PM 490575816 491656400  36938256      7.00        24  14215284  71641700     13.37   3548808  25268780         0
12:34:11 PM 490537924 491618448  36976148      7.01        24  14252580  71464572     13.34   3548800  25307480         0
12:34:13 PM 490570484 491650936  36943588      7.00        24  14215280  71633940     13.37   3548800  25274636         0
12:34:15 PM 490567880 491648412  36946192      7.00        24  14215448  71625660     13.37   3548816  25277252         0
12:34:17 PM 490566488 491647028  36947584      7.00        24  14215612  71587624     13.36   3548772  25278728         0
12:34:19 PM 490564140 491644680  36949932      7.00        24  14215112  71544508     13.35   3548800  25281248         0
12:34:21 PM 490515012 491596956  36999060      7.01        24  14254220  71818900     13.40   3550316  25325520         0
12:34:23 PM 490554564 491637652  36959508      7.01        24  14217740  71785476     13.40   3551308  25287360         0
12:34:25 PM 490552048 491635048  36962024      7.01        24  14217908  71657988     13.37   3551252  25290284         0
12:34:27 PM 490536056 491619080  36978016      7.01        24  14230844  71557020     13.35   3551268  25306440         0
12:34:29 PM 490546160 491629208  36967912      7.01        24  14217572  71533312     13.35   3551252  25296372         0
12:34:31 PM 490509496 491592528  37004576      7.01        24  14255216  71581752     13.36   3551276  25333152         0
12:34:33 PM 490542960 491626016  36971112      7.01        24  14217920  71660336     13.37   3551308  25299148         0
12:34:35 PM 490541976 491624928  36972096      7.01        24  14217912  71462016     13.33   3551276  25300924         0
12:34:37 PM 490503448 491586368  37010624      7.02        24  14253524  71809456     13.40   3551264  25339080         0
12:34:39 PM 490536984 491619912  36977088      7.01        24  14217576  71688156     13.38   3551280  25306028         0
12:34:41 PM 490493712 491576776  37020360      7.02        24  14255216  71615196     13.36   3551260  25349192         0
12:34:43 PM 490528492 491611548  36985580      7.01        24  14217748  71636088     13.37   3551276  25313856         0
12:34:45 PM 490524772 491607876  36989300      7.01        24  14217916  71500248     13.34   3551276  25317072         0
12:34:47 PM 490486164 491569116  37027908      7.02        24  14255216  71688008     13.38   3551276  25356972         0
12:34:49 PM 490521128 491604256  36992944      7.01        24  14217576  71639920     13.37   3551252  25321348         0
12:34:51 PM 490480796 491563836  37033276      7.02        24  14255216  71605352     13.36   3551284  25361868         0
12:34:53 PM 490512248 491595336  37001824      7.01        24  14217572  71766752     13.39   3551280  25329520         0
12:34:55 PM 490510136 491593160  37003936      7.01        24  14217920  71541212     13.35   3551272  25332460         0
12:34:57 PM 490473528 491556480  37040544      7.02        24  14255216  71796912     13.40   3551272  25369340         0
12:34:59 PM 490509132 491592156  37004940      7.01        24  14217576  71734568     13.39   3551248  25333292         0
12:35:01 PM 490472132 491555068  37041940      7.02        24  14255048  71555584     13.35   3571412  25350864         0
12:35:03 PM 490505620 491588636  37008452      7.02        24  14217748  71656860     13.37   3551292  25337096         0
12:35:05 PM 490505636 491588628  37008436      7.02        24  14217748  71686204     13.38   3551320  25338040         0
12:35:07 PM 490465048 491548016  37049024      7.02        24  14255216  71708076     13.38   3551284  25378600         0
12:35:09 PM 490499016 491581944  37015056      7.02        24  14217572  71824556     13.40   3551244  25344276         0
12:35:11 PM 490496200 491579184  37017872      7.02        24  14217916  71491748     13.34   3551292  25347120         0
12:35:13 PM 490485800 491568768  37028272      7.02        24  14227152  71490152     13.34   3551260  25357636         0
12:35:15 PM 490494912 491577864  37019160      7.02        24  14217748  71665840     13.37   3551268  25349772         0
12:35:17 PM 490455484 491538492  37058588      7.03        24  14255392  71746852     13.39   3551272  25388224         0
12:35:19 PM 490489588 491572500  37024484      7.02        24  14217920  71402404     13.32   3551252  25354336         0
12:35:21 PM 490487920 491570888  37026152      7.02        24  14217916  71376172     13.32   3551252  25356168         0
12:35:23 PM 490462448 491545392  37051624      7.02        24  14238916  71605984     13.36   3551284  25380476         0
12:35:25 PM 490483344 491566304  37030728      7.02        24  14217916  71544412     13.35   3551252  25360652         0
12:35:27 PM 490441592 491524544  37072480      7.03        24  14255216  71630624     13.37   3551284  25401852         0
12:35:29 PM 490476580 491559476  37037492      7.02        24  14217576  71690660     13.38   3551260  25366832         0
12:35:31 PM 490474284 491557228  37039788      7.02        24  14217920  71441888     13.33   3551276  25369808         0
12:35:33 PM 490442784 491525704  37071288      7.03        24  14244792  71574508     13.36   3551360  25400300         0
12:35:35 PM 490471588 491554540  37042484      7.02        24  14217920  71588556     13.36   3551268  25371804         0
12:35:37 PM 490432532 491515524  37081540      7.03        24  14255216  71712120     13.38   3551268  25411348         0
12:35:39 PM 490467444 491550460  37046628      7.02        24  14217576  71803760     13.40   3551256  25376572         0
12:35:41 PM 490463832 491546848  37050240      7.02        24  14217752  71611640     13.36   3551284  25379792         0
12:35:43 PM 490433336 491516264  37080736      7.03        24  14243956  71853120     13.41   3551296  25408380         0
12:35:45 PM 490458988 491541972  37055084      7.02        24  14217580  71757468     13.39   3551260  25384200         0
12:35:47 PM 490420108 491503036  37093964      7.03        24  14255216  71959608     13.43   3551256  25423408         0
12:35:49 PM 490454860 491537868  37059212      7.03        24  14217752  71822008     13.40   3551276  25388704         0
12:35:51 PM 490452144 491535208  37061928      7.03        24  14217924  71698520     13.38   3551268  25391024         0
12:35:53 PM 490411192 491494320  37102880      7.03        24  14255216  71804680     13.40   3551284  25431500         0
12:35:55 PM 490447632 491531016  37066440      7.03        24  14217828  71793476     13.40   3550912  25395764         0
12:35:57 PM 490408712 491492040  37105360      7.03        24  14255636  71826288     13.40   3550944  25435176         0
12:35:59 PM 490442300 491525652  37071772      7.03        24  14218008  71668712     13.37   3550940  25400688         0
12:36:01 PM 490439708 491523108  37074364      7.03        24  14218180  71807900     13.40   3550952  25403460         0
12:36:03 PM 490400452 491483692  37113620      7.04        24  14255304  71757504     13.39   3550944  25443464         0
12:36:05 PM 490435892 491519116  37078180      7.03        24  14218004  71829796     13.40   3550936  25408348         0
12:36:07 PM 490396248 491479600  37117824      7.04        24  14255476  71773216     13.39   3550956  25447544         0
12:36:09 PM 490429916 491513292  37084156      7.03        24  14217832  71691472     13.38   3550936  25413648         0
12:36:11 PM 490429400 491512728  37084672      7.03        24  14217836  71771292     13.39   3550936  25414536         0
12:36:13 PM 490386776 491469984  37127296      7.04        24  14255304  71604464     13.36   3550992  25457104         0
12:36:15 PM 490423724 491506948  37090348      7.03        24  14217828  71702112     13.38   3550936  25420124         0
